latitude;longitude;classificacao_acidente;relev
-26.88259337;-49.14100885;Com Vítimas Feridas;1
-8.10973523;-34.94660151;Sem Vítimas;1
-24.8057;-53.6718;Com Vítimas Feridas;1
-26.9043179;-48.71555481;Com Vítimas Feridas;1
-25.48391748;-49.26553041;Com Vítimas Feridas;1
-6.191083;-37.989113;Com Vítimas Fatais;1
-23.29374738;-51.1875397;Sem Vítimas;1
-12.22064702;-38.96561131;Com Vítimas Feridas;1
-29.98408147;-51.20236158;Com Vítimas Feridas;1
-23.50343484;-46.56638712;Com Vítimas Feridas;1
-21.627038;-42.69996898;Com Vítimas Feridas;1
-17.85105696;-41.51454492;Com Vítimas Feridas;1
-10.898802;-61.93046;Com Vítimas Feridas;1
-20.32543595;-43.92760693;Com Vítimas Feridas;1
-10.432443;-62.479584;Com Vítimas Feridas;1
-4.84679;-48.203267;Com Vítimas Feridas;1
-18.50602699;-49.18897335;Com Vítimas Feridas;1
-27.374619;-51.247044;Com Vítimas Feridas;1
-3.7334234;-38.75084288;Sem Vítimas;1
-20.26873527;-42.56922396;Com Vítimas Feridas;1
-23.42272633;-51.4241273;Com Vítimas Feridas;1
-7.13957906;-34.92312806;Com Vítimas Feridas;1
-8.07583727;-34.97015791;Sem Vítimas;1
-6.84871416;-38.73779297;Com Vítimas Feridas;1
-3.17369255;-52.17226002;Com Vítimas Feridas;1
-25.51327981;-49.12433291;Com Vítimas Feridas;1
-12.31183923;-38.88331817;Com Vítimas Feridas;1
-23.4342691;-45.08728981;Com Vítimas Feridas;1
-17.86429933;-45.51317778;Com Vítimas Feridas;1
-19.95749597;-44.07899901;Com Vítimas Feridas;1
-7.1337703;-34.92963914;Com Vítimas Feridas;1
-29.38521337;-52.05336213;Com Vítimas Feridas;1
-21.51149748;-43.5259874;Com Vítimas Feridas;1
-25.460718;-49.250488;Com Vítimas Feridas;1
-6.50166475;-35.11200246;Com Vítimas Feridas;1
-8.34449745;-36.4288801;Com Vítimas Feridas;1
-12.16798601;-38.57040997;Com Vítimas Feridas;1
-31.74064113;-52.36443631;Com Vítimas Feridas;1
-12.72739955;-60.18370888;Com Vítimas Feridas;1
-26.40874469;-49.27964687;Com Vítimas Feridas;1
-9.37766429;-40.50269795;Com Vítimas Feridas;1
-19.8090079;-44.09493479;Com Vítimas Fatais;1
-23.74581995;-46.90003027;Com Vítimas Feridas;1
-27.144717;-48.61063935;Com Vítimas Feridas;1
-29.816875;-51.392719;Com Vítimas Feridas;1
-14.568171;-40.420298;Com Vítimas Feridas;1
-5.35297407;-49.12143673;Com Vítimas Feridas;1
-23.01331268;-44.28361913;Sem Vítimas;1
-12.87206398;-38.42746403;Sem Vítimas;1
-20.23102878;-41.48810903;Sem Vítimas;1
-12.54065603;-38.58868903;Com Vítimas Feridas;1
-19.77509606;-47.97201785;Com Vítimas Feridas;1
-28.37345179;-54.12255764;Com Vítimas Feridas;1
-10.16527794;-48.88094578;Com Vítimas Feridas;1
-4.914432;-43.21693;Com Vítimas Feridas;1
-26.876698;-48.827362;Com Vítimas Feridas;1
-18.873907;-41.966366;Com Vítimas Feridas;1
-11.68558594;-61.18397713;Com Vítimas Feridas;1
-28.89544911;-53.62286977;Sem Vítimas;1
-27.6758601;-48.67052525;Com Vítimas Feridas;1
-9.36982836;-37.24347904;Com Vítimas Feridas;1
-16.93286996;-44.23666404;Com Vítimas Feridas;1
-5.75251767;-35.89627591;Com Vítimas Feridas;1
-29.11727;-51.115208;Com Vítimas Feridas;1
-26.906223;-48.940575;Com Vítimas Feridas;1
-25.17835987;-50.60094493;Com Vítimas Feridas;1
-4.988132;-43.06432;Sem Vítimas;1
-20.03136499;-43.96967792;Com Vítimas Feridas;1
-5.10980224;-39.71910555;Com Vítimas Feridas;1
-21.807232;-41.39734312;Com Vítimas Feridas;1
-26.3711696;-48.70691417;Com Vítimas Feridas;1
-20.53765999;-43.82077849;Sem Vítimas;1
-19.43329434;-51.36797344;Sem Vítimas;1
-21.87456655;-52.84365909;Sem Vítimas;1
-27.174187;-49.588497;Com Vítimas Feridas;1
-25.3630051;-54.25351194;Com Vítimas Feridas;1
-14.83748;-40.88771;Com Vítimas Feridas;1
-6.31934;-42.803345;Sem Vítimas;1
-21.370524;-45.188652;Sem Vítimas;1
-29.6704634;-51.14331007;Com Vítimas Feridas;1
-8.25629047;-35.97533514;Sem Vítimas;1
-16.42851128;-39.09776688;Com Vítimas Feridas;1
-5.08307885;-42.74986267;Com Vítimas Feridas;1
-23.42583985;-51.42342235;Com Vítimas Feridas;1
-4.997943;-47.531734;Com Vítimas Feridas;1
-27.672798;-48.694286;Com Vítimas Feridas;1
-23.69297005;-46.86352786;Com Vítimas Feridas;1
-25.56629127;-48.62480164;Com Vítimas Feridas;1
-29.81836971;-50.24552545;Com Vítimas Feridas;1
-29.818958;-51.452934;Com Vítimas Feridas;1
-20.358635;-40.432167;Com Vítimas Feridas;1
-27.05534298;-52.63652069;Com Vítimas Feridas;1
-19.6625831;-46.09946966;Com Vítimas Feridas;1
-18.97172097;-48.21865082;Com Vítimas Feridas;1
-8.03904566;-38.03273678;Com Vítimas Feridas;1
-7.15118983;-34.91012184;Com Vítimas Feridas;1
-16.7118;-49.2324;Sem Vítimas;1
-12.25241793;-38.98887036;Com Vítimas Feridas;1
-25.71887928;-52.20243931;Com Vítimas Fatais;1
-27.48443781;-48.64765238;Sem Vítimas;1
-9.87234577;-66.91993726;Com Vítimas Feridas;1
-15.74227199;-41.33612699;Com Vítimas Feridas;1
-19.92372561;-44.01700789;Com Vítimas Feridas;1
-22.86342703;-43.79642098;Com Vítimas Fatais;1
-15.80193245;-48.08368742;Com Vítimas Feridas;1
-14.50402729;-56.19741276;Com Vítimas Feridas;1
-24.77541893;-48.20947907;Com Vítimas Feridas;1
-22.55635862;-44.81985452;Com Vítimas Feridas;1
-22.81758;-43.078953;Sem Vítimas;1
-25.47032377;-49.79059696;Com Vítimas Feridas;1
-21.16832399;-54.47599465;Com Vítimas Feridas;1
-12.2955119;-38.90487093;Com Vítimas Feridas;1
-27.755424;-49.39444;Com Vítimas Feridas;1
-28.92163128;-49.49272156;Com Vítimas Feridas;1
-22.91808988;-43.91359106;Com Vítimas Feridas;1
-25.48479613;-49.34730331;Com Vítimas Fatais;1
-17.94366892;-54.68277262;Sem Vítimas;1
-30.11517464;-51.34563087;Com Vítimas Feridas;1
-20.51930642;-44.62405985;Sem Vítimas;1
-24.78228753;-48.17695233;Com Vítimas Feridas;1
-2.18647;-47.561436;Sem Vítimas;1
-22.35125958;-41.9221205;Com Vítimas Feridas;1
-29.03581;-52.298683;Com Vítimas Feridas;1
-30.11517464;-51.34563087;Com Vítimas Feridas;1
-8.06776119;-34.94265074;Com Vítimas Feridas;1
-28.47906542;-49.03339863;Com Vítimas Feridas;1
-18.99119185;-41.98354684;Com Vítimas Feridas;1
-8.80733378;-63.46191655;Com Vítimas Feridas;1
-17.89704019;-51.7366293;Sem Vítimas;1
-19.37887202;-40.06657892;Sem Vítimas;1
-17.07222805;-44.33952581;Sem Vítimas;1
-19.83953938;-43.87751162;Com Vítimas Feridas;1
-29.91566193;-56.04949951;Com Vítimas Feridas;1
-10.09214397;-39.13523094;Com Vítimas Fatais;1
-25.58236192;-48.86961092;Com Vítimas Feridas;1
-12.67193506;-55.79367178;Com Vítimas Fatais;1
-23.44695693;-46.45394103;Sem Vítimas;1
-19.77827047;-47.93140998;Com Vítimas Feridas;1
-18.551305;-49.19396;Sem Vítimas;1
-18.551305;-49.19396;Com Vítimas Feridas;1
-19.95931561;-44.08825597;Com Vítimas Feridas;1
-26.87674;-49.127743;Com Vítimas Feridas;1
-25.50257577;-54.53868311;Com Vítimas Feridas;1
-16.420528;-43.28967;Com Vítimas Feridas;1
-22.42673584;-42.01668406;Com Vítimas Fatais;1
-20.76991095;-49.34982212;Com Vítimas Feridas;1
-12.31183923;-38.88331817;Com Vítimas Feridas;1
-14.491601;-46.504112;Com Vítimas Feridas;1
-23.4324306;-46.4194352;Com Vítimas Feridas;1
-6.22205578;-38.2366676;Com Vítimas Feridas;1
-26.30357106;-48.88225609;Com Vítimas Feridas;1
-8.3036244;-36.00710089;Com Vítimas Feridas;1
-15.70895072;-55.70202884;Sem Vítimas;1
-18.90754763;-48.3160669;Com Vítimas Feridas;1
-15.939043;-47.606361;Com Vítimas Feridas;1
-23.26072137;-45.95179176;Com Vítimas Feridas;1
-2.68053538;-44.29512283;Com Vítimas Feridas;1
-29.483124;-51.954472;Com Vítimas Feridas;1
-12.8860325;-38.43806469;Sem Vítimas;1
-22.77280597;-43.28626763;Com Vítimas Feridas;1
-10.90212319;-37.14494787;Com Vítimas Feridas;1
-12.8860325;-38.43806469;Com Vítimas Feridas;1
-5.37342727;-49.03126806;Com Vítimas Feridas;1
-23.15459804;-44.704976;Sem Vítimas;1
-26.8434668;-48.71543884;Sem Vítimas;1
-11.82873;-55.48679;Com Vítimas Feridas;1
-23.61601942;-46.78798199;Com Vítimas Feridas;1
-9.68581717;-35.82572614;Com Vítimas Feridas;1
-8.835718;-48.512123;Com Vítimas Feridas;1
-26.226987;-48.91657;Com Vítimas Feridas;1
-3.215801;-41.824821;Com Vítimas Feridas;1
-3.754584;-38.523407;Com Vítimas Feridas;1
-9.00914428;-36.8678548;Com Vítimas Feridas;1
-16.3774;-48.9483;Com Vítimas Feridas;1
-21.65160802;-41.31128624;Com Vítimas Feridas;1
-21.75371806;-41.344292;Com Vítimas Feridas;1
-20.03146447;-44.2377893;Sem Vítimas;1
-22.6896952;-43.79175108;Sem Vítimas;1
-28.259699;-51.885948;Sem Vítimas;1
-5.19222875;-37.36675685;Com Vítimas Feridas;1
-19.18496498;-40.09429827;Com Vítimas Feridas;1
-26.97267;-51.858185;Com Vítimas Feridas;1
-5.90891445;-46.31588978;Com Vítimas Fatais;1
-19.70198612;-40.32193499;Com Vítimas Feridas;1
-10.82722;-62.01394;Sem Vítimas;1
-21.66671274;-42.88426505;Com Vítimas Feridas;1
-16.37465;-39.579426;Com Vítimas Feridas;1
-23.43174904;-51.88739777;Com Vítimas Feridas;1
-21.08945416;-45.06864195;Com Vítimas Feridas;1
-28.1210222;-54.71730351;Com Vítimas Feridas;1
-8.130371;-35.284375;Com Vítimas Feridas;1
-20.948158;-54.838281;Com Vítimas Feridas;1
-15.658299;-48.20282;Com Vítimas Feridas;1
-20.23255501;-49.15519299;Com Vítimas Feridas;1
-22.87684786;-43.11728689;Com Vítimas Feridas;1
-29.05030203;-51.57387285;Com Vítimas Feridas;1
-12.427427;-41.77020288;Com Vítimas Feridas;1
-10.87878519;-61.94499012;Com Vítimas Feridas;1
-12.15464258;-44.69270978;Com Vítimas Feridas;1
-20.146543;-40.282066;Com Vítimas Fatais;1
-7.98261841;-38.30039606;Com Vítimas Feridas;1
-29.52712411;-54.68632686;Com Vítimas Feridas;1
-16.4572;-49.0567;Com Vítimas Feridas;1
-29.70656383;-53.82849988;Com Vítimas Feridas;1
-16.371;-48.9422;Com Vítimas Feridas;1
-3.48815875;-39.52022786;Com Vítimas Feridas;1
-29.18579758;-51.17713005;Sem Vítimas;1
-26.19014736;-50.38186997;Com Vítimas Feridas;1
-23.01160388;-44.23091089;Com Vítimas Feridas;1
-19.84209139;-43.09980914;Com Vítimas Feridas;1
-22.6871;-43.445;Com Vítimas Feridas;1
-23.41781088;-51.9605673;Com Vítimas Feridas;1
-7.99097103;-34.93598295;Com Vítimas Feridas;1
-19.82119502;-43.07407899;Com Vítimas Feridas;1
-17.664;-47.735;Com Vítimas Feridas;1
-8.766685;-63.884052;Com Vítimas Feridas;1
-21.53065495;-45.23082007;Com Vítimas Feridas;1
-8.07764447;-34.97863609;Sem Vítimas;1
-15.369781;-48.21958;Com Vítimas Feridas;1
-7.16928098;-34.89721298;Com Vítimas Feridas;1
-20.01172662;-44.21976041;Com Vítimas Feridas;1
-12.71452302;-60.1262149;Com Vítimas Feridas;1
-20.119123;-40.311005;Com Vítimas Feridas;1
-7.9554509;-34.91140727;Com Vítimas Feridas;1
-20.14854215;-40.27970926;Sem Vítimas;1
-24.77566399;-48.17082817;Com Vítimas Feridas;1
-4.28125187;-38.49423541;Com Vítimas Feridas;1
-8.30193507;-35.98092002;Sem Vítimas;1
-9.36149178;-40.54594462;Com Vítimas Feridas;1
-20.34529844;-40.41026774;Com Vítimas Feridas;1
-17.0148;-49.7762;Com Vítimas Feridas;1
-3.737804;-38.578061;Sem Vítimas;1
-2.62145385;-44.25797421;Com Vítimas Fatais;1
-1.39915494;-47.55908083;Sem Vítimas;1
-4.08722773;-38.500659;Com Vítimas Feridas;1
-9.13177614;-40.34787778;Com Vítimas Feridas;1
-10.01152469;-67.79140099;Com Vítimas Feridas;1
-7.83887431;-34.91196739;Com Vítimas Feridas;1
-23.47560277;-51.81167587;Com Vítimas Feridas;1
-8.42065517;-35.31808569;Com Vítimas Feridas;1
-20.21740496;-40.26990578;Com Vítimas Feridas;1
-7.11161678;-35.86768356;Com Vítimas Feridas;1
-24.9810113;-53.5009582;Com Vítimas Feridas;1
-2.91264134;-44.35402453;Sem Vítimas;1
-30.47228808;-51.49340537;Com Vítimas Feridas;1
-19.87522589;-42.13188171;Sem Vítimas;1
-29.814081;-51.493126;Com Vítimas Feridas;1
-26.86593178;-49.03241158;Com Vítimas Feridas;1
-12.22995975;-38.96382142;Com Vítimas Feridas;1
-21.83830804;-43.37465316;Com Vítimas Feridas;1
-18.78608604;-48.23160008;Com Vítimas Feridas;1
-23.41291598;-51.94488287;Com Vítimas Feridas;1
-20.17292791;-40.26736384;Com Vítimas Feridas;1
-29.95042502;-51.17652939;Com Vítimas Feridas;1
-27.91036709;-48.64998267;Com Vítimas Feridas;1
-9.27603487;-44.48852519;Com Vítimas Feridas;1
-8.766685;-63.884052;Com Vítimas Feridas;1
-27.500679;-50.949047;Com Vítimas Feridas;1
-28.450102;-55.119457;Com Vítimas Feridas;1
-7.83887431;-34.91196739;Com Vítimas Feridas;1
-18.59458104;-39.88970815;Com Vítimas Feridas;1
-26.87442079;-49.18581247;Com Vítimas Feridas;1
-8.61679939;-39.69019467;Com Vítimas Fatais;1
-16.8315;-49.2434;Sem Vítimas;1
-17.70612195;-46.28554299;Com Vítimas Feridas;1
-19.95594491;-44.10721699;Com Vítimas Feridas;1
-22.78069318;-42.96706396;Com Vítimas Feridas;1
-29.940449;-50.895531;Com Vítimas Feridas;1
-22.67374628;-43.28638368;Com Vítimas Feridas;1
-30.12368942;-51.34922543;Com Vítimas Feridas;1
-11.995863;-55.51709;Com Vítimas Feridas;1
-5.114822;-42.778355;Com Vítimas Feridas;1
-7.89174705;-34.9033493;Sem Vítimas;1
-28.57317505;-49.05292143;Com Vítimas Feridas;1
-26.25385392;-49.612674;Com Vítimas Feridas;1
-3.67058327;-39.17020399;Com Vítimas Feridas;1
-22.25933694;-54.83779734;Com Vítimas Feridas;1
-22.08771284;-45.70503017;Com Vítimas Fatais;1
-22.79498873;-43.03446105;Com Vítimas Feridas;1
-5.1914673;-37.351887;Com Vítimas Feridas;1
-15.57839578;-54.39399719;Com Vítimas Feridas;1
-7.2693;-35.9138;Sem Vítimas;1
-24.98120697;-53.45591501;Com Vítimas Feridas;1
-25.520693;-49.294121;Com Vítimas Feridas;1
-22.85411774;-43.1018014;Com Vítimas Feridas;1
-29.988646;-51.236553;Sem Vítimas;1
-15.83321456;-52.30625153;Com Vítimas Feridas;1
-26.74132699;-53.50120591;Com Vítimas Feridas;1
-22.66476979;-43.28495144;Com Vítimas Feridas;1
-9.98347879;-63.02364384;Sem Vítimas;1
-19.90339593;-44.66308607;Com Vítimas Fatais;1
-25.55953326;-49.26560414;Com Vítimas Feridas;1
-16.3728506;-39.58099365;Com Vítimas Feridas;1
-14.45448;-39.321492;Com Vítimas Feridas;1
-14.231482;-39.103109;Com Vítimas Fatais;1
-19.97193507;-54.38262184;Com Vítimas Feridas;1
-25.10670298;-48.80405799;Com Vítimas Feridas;1
-12.91211122;-55.85256837;Com Vítimas Feridas;1
-3.71931749;-40.45243223;Com Vítimas Feridas;1
-5.52853582;-42.6350258;Sem Vítimas;1
-28.49145644;-49.03932095;Com Vítimas Feridas;1
-21.75871205;-52.48595196;Com Vítimas Feridas;1
-21.91931581;-45.59934602;Com Vítimas Feridas;1
-20.57932863;-54.57695024;Com Vítimas Feridas;1
-27.148499;-49.556137;Com Vítimas Feridas;1
-25.53872419;-48.69655609;Sem Vítimas;1
-17.212542;-44.444355;Com Vítimas Feridas;1
-23.20067421;-45.8795018;Com Vítimas Feridas;1
-12.14694705;-42.87015405;Com Vítimas Feridas;1
-12.74532399;-49.08260904;Com Vítimas Feridas;1
-21.252818;-41.783355;Com Vítimas Feridas;1
-23.559628;-51.435666;Com Vítimas Feridas;1
-3.77019802;-38.51724508;Com Vítimas Feridas;1
-27.797739;-50.353409;Com Vítimas Feridas;1
-8.465946;-39.197342;Com Vítimas Feridas;1
-8.076599;-34.935614;Sem Vítimas;1
-29.972212;-51.199139;Com Vítimas Feridas;1
-29.5476;-51.908142;Com Vítimas Feridas;1
-19.35767518;-44.34735515;Com Vítimas Feridas;1
-16.38900611;-39.38363497;Com Vítimas Feridas;1
-16.020903;-47.980541;Com Vítimas Feridas;1
-25.537161;-49.301632;Com Vítimas Feridas;1
-25.43095052;-49.35560703;Com Vítimas Feridas;1
-26.25603095;-52.70878155;Com Vítimas Feridas;1
-7.26898777;-41.21594882;Sem Vítimas;1
-15.786645;-48.117766;Sem Vítimas;1
-27.303724;-50.088837;Com Vítimas Feridas;1
-12.22264;-44.244568;Com Vítimas Fatais;1
-7.47774564;-38.98090303;Com Vítimas Feridas;1
-24.24967008;-50.90424011;Com Vítimas Feridas;1
-25.84854293;-52.32758009;Com Vítimas Feridas;1
-15.51349162;-54.86025579;Com Vítimas Feridas;1
-22.60246485;-43.28380739;Com Vítimas Feridas;1
-27.334265;-53.381775;Sem Vítimas;1
-27.64050055;-52.3028183;Com Vítimas Feridas;1
-5.21645975;-37.32927128;Com Vítimas Feridas;1
-23.421289;-51.907388;Com Vítimas Feridas;1
-19.7560642;-48.28045101;Sem Vítimas;1
-26.23200799;-48.91678053;Com Vítimas Feridas;1
-24.85874304;-48.21731282;Com Vítimas Fatais;1
-16.7804;-49.2371;Com Vítimas Feridas;1
-27.6707;-49.155758;Com Vítimas Feridas;1
-17.618334;-54.74416917;Com Vítimas Fatais;1
-12.42569708;-38.73745605;Com Vítimas Feridas;1
-12.56950805;-55.7253636;Com Vítimas Feridas;1
0.08282017;-51.07776189;Com Vítimas Feridas;1
-2.59531869;-44.33292389;Com Vítimas Feridas;1
-12.67255;-39.13418;Com Vítimas Feridas;1
-31.75709532;-52.39980728;Sem Vítimas;1
-23.49659264;-46.55648754;Com Vítimas Feridas;1
-3.73545475;-39.55009492;Sem Vítimas;1
-23.39387346;-51.42393351;Com Vítimas Feridas;1
-13.573867;-46.114693;Com Vítimas Feridas;1
-6.99681216;-41.61967609;Com Vítimas Feridas;1
-5.03444;-42.443382;Com Vítimas Feridas;1
-15.78942189;-56.64802401;Com Vítimas Feridas;1
-25.433048;-49.23156;Com Vítimas Feridas;1
-8.2553139;-35.77427504;Com Vítimas Feridas;1
-22.11423526;-43.15858581;Sem Vítimas;1
-27.11744799;-48.60940987;Com Vítimas Feridas;1
-27.489574;-48.655914;Com Vítimas Feridas;1
-12.72595705;-60.192765;Com Vítimas Feridas;1
-7.25167804;-38.84125687;Com Vítimas Feridas;1
-27.685799;-48.974514;Com Vítimas Feridas;1
-22.96828891;-44.29864663;Com Vítimas Feridas;1
-27.49639496;-50.95287323;Com Vítimas Feridas;1
-27.489574;-48.655914;Com Vítimas Feridas;1
-5.41635678;-37.21467175;Com Vítimas Feridas;1
-22.61013794;-42.40427401;Sem Vítimas;1
-25.1104764;-48.75592011;Com Vítimas Feridas;1
-15.91925897;-48.80882251;Com Vítimas Feridas;1
-10.90169474;-37.13619222;Com Vítimas Feridas;1
-15.99435;-47.985947;Com Vítimas Feridas;1
-17.91515776;-51.76302466;Sem Vítimas;1
-25.55225338;-48.79892578;Com Vítimas Feridas;1
-19.92372561;-44.01700789;Com Vítimas Feridas;1
-19.82360393;-43.82539293;Com Vítimas Feridas;1
-8.07917241;-34.98718609;Com Vítimas Feridas;1
-17.5362043;-39.7142417;Sem Vítimas;1
-15.77579351;-48.23259001;Com Vítimas Feridas;1
-20.00877827;-43.96528959;Com Vítimas Feridas;1
-12.26782121;-38.67195397;Com Vítimas Fatais;1
-20.025185;-48.94096;Com Vítimas Feridas;1
-20.95666795;-42.34992689;Com Vítimas Fatais;1
-23.1528;-52.27042;Com Vítimas Fatais;1
-10.73949672;-62.18555898;Com Vítimas Feridas;1
-10.42731312;-62.48745208;Com Vítimas Feridas;1
-12.80195;-38.40371;Com Vítimas Feridas;1
-27.49292;-50.971973;Com Vítimas Feridas;1
-24.73034183;-48.10760707;Com Vítimas Feridas;1
-20.822263;-43.811027;Com Vítimas Feridas;1
-26.916084;-52.49052;Com Vítimas Feridas;1
-26.974417;-51.761665;Com Vítimas Feridas;1
-21.6409415;-55.14254883;Com Vítimas Feridas;1
-13.62912999;-56.03406409;Com Vítimas Feridas;1
-9.46926112;-44.67933999;Com Vítimas Feridas;1
-22.64655224;-43.20138601;Com Vítimas Feridas;1
-8.06776119;-34.94265074;Com Vítimas Feridas;1
-25.60389895;-49.31824423;Com Vítimas Feridas;1
-19.70735708;-44.16736508;Com Vítimas Feridas;1
-21.20030689;-45.11944438;Com Vítimas Feridas;1
-25.3170852;-51.19514465;Com Vítimas Fatais;1
-23.01791287;-45.53009409;Com Vítimas Feridas;1
-23.13693615;-44.70218804;Com Vítimas Feridas;1
-26.99936;-48.64609;Com Vítimas Feridas;1
-27.07040467;-53.23003113;Com Vítimas Feridas;1
-22.77496393;-43.40081465;Com Vítimas Feridas;1
-23.15333605;-50.52216758;Com Vítimas Feridas;1
-7.94256931;-43.82046097;Com Vítimas Fatais;1
-18.85140204;-48.25345932;Com Vítimas Feridas;1
-19.29308199;-40.08591691;Com Vítimas Feridas;1
-28.013062;-48.695152;Com Vítimas Feridas;1
-8.29906533;-35.8402169;Com Vítimas Fatais;1
-8.76609341;-63.88419097;Sem Vítimas;1
-25.04134645;-50.24200026;Com Vítimas Fatais;1
-29.81279548;-52.40444183;Sem Vítimas;1
-24.51285376;-47.85054871;Com Vítimas Feridas;1
-25.86795;-50.149731;Com Vítimas Feridas;1
-13.10964805;-39.99424704;Com Vítimas Feridas;1
-27.49877;-50.931053;Sem Vítimas;1
-15.70616597;-56.13243647;Sem Vítimas;1
-16.003145;-47.983944;Com Vítimas Feridas;1
-18.1013;-47.8817;Com Vítimas Feridas;1
-27.081554;-49.520206;Com Vítimas Feridas;1
-20.12455095;-40.30331881;Sem Vítimas;1
-26.9639319;-48.68328024;Com Vítimas Feridas;1
-12.47425993;-55.67433913;Com Vítimas Feridas;1
2.801374;-60.694801;Com Vítimas Feridas;1
-11.79675758;-44.88154169;Com Vítimas Feridas;1
-27.500679;-50.949047;Com Vítimas Feridas;1
-15.66855019;-55.95476508;Com Vítimas Feridas;1
-25.24154725;-52.63060519;Com Vítimas Feridas;1
-21.45724301;-43.55822199;Com Vítimas Feridas;1
-17.1589;-49.2139;Com Vítimas Feridas;1
-26.9376961;-50.43145723;Com Vítimas Feridas;1
-27.70116;-48.800175;Com Vítimas Feridas;1
-13.37562091;-56.08095608;Com Vítimas Feridas;1
-15.562011;-47.257778;Com Vítimas Feridas;1
-12.67277456;-39.65472774;Com Vítimas Feridas;1
-23.088586;-46.571798;Com Vítimas Feridas;1
-13.85753;-40.11362;Com Vítimas Feridas;1
-12.70808082;-55.81904129;Com Vítimas Feridas;1
-29.70814577;-53.86841297;Com Vítimas Feridas;1
-15.60893352;-47.69474398;Com Vítimas Feridas;1
-16.20503606;-54.78106026;Com Vítimas Feridas;1
-27.60327979;-48.63201818;Com Vítimas Feridas;1
-5.376491;-49.141371;Com Vítimas Feridas;1
-13.91398603;-52.08686498;Com Vítimas Feridas;1
-10.903851;-37.128677;Com Vítimas Feridas;1
-5.85291;-35.210384;Com Vítimas Feridas;1
-10.97023704;-38.79154288;Com Vítimas Feridas;1
-28.641621;-50.563793;Sem Vítimas;1
-25.47438322;-49.70347881;Com Vítimas Feridas;1
-20.96143961;-41.10294342;Com Vítimas Feridas;1
-11.995863;-55.51709;Com Vítimas Fatais;1
-10.24545798;-48.87809816;Com Vítimas Feridas;1
-25.47148351;-49.69236374;Sem Vítimas;1
-12.6991689;-60.1173752;Com Vítimas Feridas;1
-15.901237;-48.122334;Sem Vítimas;1
-22.481726;-44.06308602;Com Vítimas Feridas;1
-19.92064782;-44.0335681;Com Vítimas Feridas;1
-14.30464076;-39.32384491;Com Vítimas Feridas;1
